Date,BMNR,BE,OKLO,IREN,SNDK
2025-07-09,66.70040893554688,28.709999084472656,53.93000030517578,16.959999084472656,46.20000076293945
2025-07-10,45.996490478515625,25.850000381469727,55.45000076293945,17.030000686645508,46.95000076293945
2025-07-11,40.60807418823242,25.399999618530273,56.08000183105469,16.229999542236328,46.09000015258789
2025-07-14,41.007957458496094,25.959999084472656,62.40999984741211,17.280000686645508,42.47999954223633
2025-07-15,39.948265075683594,25.309999465942383,60.95000076293945,16.8799991607666,42.720001220703125
2025-07-16,44.78684616088867,24.690000534057617,64.37000274658203,17.309999465942383,41.36000061035156
2025-07-17,41.887699127197266,24.309999465942383,67.16999816894531,18.049999237060547,41.52000045776367
2025-07-18,42.337562561035156,24.989999771118164,68.9800033569336,17.940000534057617,42.189998626708984
2025-07-21,39.558380126953125,25.360000610351562,62.5099983215332,18.149999618530273,41.61000061035156
2025-07-22,40.31816101074219,25.93000030517578,61.31999969482422,18.59000015258789,41.36000061035156
2025-07-23,39.4884033203125,26.889999389648438,66.97000122070312,18.989999771118164,43.0
2025-07-24,41.73774337768555,33.060001373291016,74.58999633789062,18.139999389648438,42.060001373291016
2025-07-25,39.78831481933594,34.34000015258789,75.5,17.719999313354492,42.47999954223633
2025-07-28,35.099693298339844,34.779998779296875,75.5,16.579999923706055,41.88999938964844
2025-07-29,31.990604400634766,34.75,71.01000213623047,15.789999961853027,42.93000030517578
